$PEKIO,COORD,039,0x000EBC,21.52,3.42,1.21,,1722931558.229
$PEKIO,COORD,040,0x000EBC,21.53,3.33,1.20,,1722931558.329
$PEKIO,COORD,041,0x000EBC,21.54,3.23,1.20,,1722931558.425
$PEKIO,COORD,042,0x000EBC,21.57,3.14,1.20,,1722931558.523
$PEKIO,COORD,043,0x000EBC,21.61,3.06,1.21,,1722931558.620
$PEKIO,COORD,044,0x000EBC,21.66,2.99,1.22,,1722931558.717
$PEKIO,COORD,045,0x000EBC,21.70,2.92,1.23,,1722931558.817
$PEKIO,COORD,046,0x000EBC,21.75,2.86,1.24,,1722931558.913
$PEKIO,COORD,047,0x000EBC,21.81,2.80,1.25,,1722931559.011
$PEKIO,COORD,048,0x000EBC,21.87,2.73,1.27,,1722931559.108
$PEKIO,COORD,049,0x000EBC,21.95,2.65,1.30,,1722931559.209
$PEKIO,COORD,050,0x000EBC,22.04,2.56,1.32,,1722931559.304
$PEKIO,COORD,051,0x000EBC,22.14,2.51,1.34,,1722931559.404
$PEKIO,COORD,052,0x000EBC,22.24,2.47,1.35,,1722931559.499
$PEKIO,COORD,053,0x000EBC,22.33,2.45,1.37,,1722931559.599
$PEKIO,COORD,054,0x000EBC,22.41,2.44,1.37,,1722931559.695
$PEKIO,COORD,055,0x000EBC,22.47,2.45,1.38,,1722931559.792
$PEKIO,COORD,056,0x000EBC,22.53,2.45,1.38,,1722931559.893
$PEKIO,COORD,057,0x000EBC,22.58,2.47,1.37,,1722931559.988
$PEKIO,COORD,058,0x000EBC,22.64,2.48,1.37,,1722931560.087
$PEKIO,COORD,059,0x000EBC,22.69,2.50,1.36,,1722931560.183
$PEKIO,COORD,060,0x000EBC,22.75,2.52,1.35,,1722931560.283
$PEKIO,COORD,061,0x000EBC,22.82,2.53,1.34,,1722931560.379
$PEKIO,COORD,062,0x000EBC,22.90,2.54,1.32,,1722931560.478
$PEKIO,COORD,063,0x000EBC,22.97,2.54,1.32,,1722931560.576
$PEKIO,COORD,064,0x000EBC,23.04,2.55,1.31,,1722931560.672
$PEKIO,COORD,065,0x000EBC,23.11,2.57,1.31,,1722931560.772
$PEKIO,COORD,066,0x000EBC,23.17,2.60,1.31,,1722931560.868
$PEKIO,COORD,067,0x000EBC,23.24,2.63,1.31,,1722931560.968
$PEKIO,COORD,068,0x000EBC,23.31,2.68,1.32,,1722931561.064
$PEKIO,COORD,069,0x000EBC,23.37,2.74,1.33,,1722931561.161
$PEKIO,COORD,070,0x000EBC,23.44,2.81,1.33,,1722931561.261
$PEKIO,COORD,071,0x000EBC,23.50,2.87,1.34,,1722931561.357
$PEKIO,COORD,072,0x000EBC,23.56,2.93,1.34,,1722931561.456
$PEKIO,COORD,073,0x000EBC,23.61,2.98,1.33,,1722931561.554
$PEKIO,COORD,074,0x000EBC,23.66,3.02,1.33,,1722931561.650
$PEKIO,COORD,075,0x000EBC,23.71,3.07,1.32,,1722931561.750
$PEKIO,COORD,076,0x000EBC,23.74,3.13,1.30,,1722931561.845
$PEKIO,COORD,077,0x000EBC,23.78,3.20,1.29,,1722931561.945
$PEKIO,COORD,078,0x000EBC,23.81,3.28,1.28,,1722931562.041
$PEKIO,COORD,079,0x000EBC,23.84,3.35,1.27,,1722931562.141
$PEKIO,COORD,080,0x000EBC,23.87,3.41,1.27,,1722931562.237
$PEKIO,COORD,081,0x000EBC,23.90,3.47,1.26,,1722931562.334
$PEKIO,COORD,082,0x000EBC,23.93,3.56,1.26,,1722931562.434
$PEKIO,COORD,083,0x000EBC,23.95,3.68,1.27,,1722931562.531
$PEKIO,COORD,084,0x000EBC,23.97,3.83,1.29,,1722931562.628
$PEKIO,COORD,085,0x000EBC,23.98,3.98,1.29,,1722931562.725
$PEKIO,COORD,086,0x000EBC,24.00,4.10,1.30,,1722931562.823
$PEKIO,COORD,087,0x000EBC,24.01,4.21,1.31,,1722931562.921
$PEKIO,COORD,088,0x000EBC,24.02,4.31,1.31,,1722931563.021
$PEKIO,COORD,089,0x000EBC,24.03,4.41,1.31,,1722931563.117
$PEKIO,COORD,090,0x000EBC,24.04,4.49,1.32,,1722931563.214
$PEKIO,COORD,091,0x000EBC,24.07,4.57,1.32,,1722931563.314
$PEKIO,COORD,092,0x000EBC,24.09,4.64,1.32,,1722931563.410
$PEKIO,COORD,093,0x000EBC,24.11,4.71,1.32,,1722931563.510
$PEKIO,COORD,094,0x000EBC,24.13,4.79,1.32,,1722931563.605
$PEKIO,COORD,095,0x000EBC,24.14,4.87,1.31,,1722931563.704
$PEKIO,COORD,096,0x000EBC,24.15,4.96,1.30,,1722931563.801
$PEKIO,COORD,097,0x000EBC,24.18,5.07,1.28,,1722931563.898
$PEKIO,COORD,098,0x000EBC,24.21,5.18,1.26,,1722931563.998
$PEKIO,COORD,099,0x000EBC,24.24,5.29,1.24,,1722931564.094
$PEKIO,COORD,100,0x000EBC,24.27,5.39,1.22,,1722931564.191
$PEKIO,COORD,101,0x000EBC,24.29,5.46,1.20,,1722931564.291
$PEKIO,COORD,102,0x000EBC,24.30,5.53,1.19,,1722931564.387
$PEKIO,COORD,103,0x000EBC,24.30,5.59,1.17,,1722931564.486
$PEKIO,COORD,104,0x000EBC,24.28,5.65,1.17,,1722931564.582
$PEKIO,COORD,105,0x000EBC,24.25,5.72,1.16,,1722931564.682
$PEKIO,COORD,106,0x000EBC,24.20,5.78,1.17,,1722931564.777
$PEKIO,COORD,107,0x000EBC,24.14,5.84,1.18,,1722931564.877
$PEKIO,COORD,108,0x000EBC,24.08,5.88,1.21,,1722931564.973
$PEKIO,COORD,109,0x000EBC,24.01,5.90,1.24,,1722931565.073
$PEKIO,COORD,110,0x000EBC,23.94,5.90,1.26,,1722931565.169
$PEKIO,COORD,111,0x000EBC,23.87,5.89,1.27,,1722931565.268
$PEKIO,COORD,112,0x000EBC,23.80,5.87,1.27,,1722931565.364
$PEKIO,COORD,113,0x000EBC,23.74,5.85,1.26,,1722931565.464
$PEKIO,COORD,114,0x000EBC,23.68,5.81,1.26,,1722931565.560
$PEKIO,COORD,115,0x000EBC,23.62,5.77,1.26,,1722931565.657
$PEKIO,COORD,116,0x000EBC,23.58,5.71,1.27,,1722931565.755
$PEKIO,COORD,117,0x000EBC,23.55,5.64,1.29,,1722931565.853
$PEKIO,COORD,118,0x000EBC,23.54,5.55,1.30,,1722931565.953
$PEKIO,COORD,119,0x000EBC,23.52,5.47,1.32,,1722931566.049
