Tag_ID,Timestamp_s,Velocity_kmph
0x001A2C,0.10000014305114746,3.3835394636055787
0x001A79,0.1549999713897705,8.783563772064424
0x001A2C,0.20099997520446777,8.897591804410716
0x001A79,0.2560000419616699,8.897570800947983
0x001A2C,0.30100011825561523,5.319992389689842
0x001A79,0.3559999465942383,2.581134537033373
0x001A2C,0.40199995040893555,5.267335486185879
0x001A79,0.45799994468688965,2.5305216899387535
0x001A2C,0.503000020980835,0.0
0x001A79,0.5590000152587891,8.42703729110736
0x001A2C,0.6019999980926514,5.373738616112267
0x001A79,0.6589999198913574,7.2426397857118765
0x001A2C,0.7020001411437988,6.812700056392791
0x001A79,0.7590000629425049,6.3048123150600155
0x001A2C,0.8029999732971191,2.5555805593354193
0x001A79,0.8600001335144043,2.5555745266873
0x001A2C,0.9049999713897705,0.0
0x001A79,0.9579999446868896,0.0
0x001A2C,1.003000020980835,6.905188962488007
0x001A79,1.058000087738037,6.304812315059921
0x001A2C,1.1029999256134033,8.986561358394983
0x001A79,1.1610000133514404,6.1211901820498404
0x001A2C,1.2060000896453857,9.744813485339888
0x001A79,1.2620000839233398,2.5555745266873
0x001A2C,1.3050000667572021,6.234652482538097
0x001A79,1.3589999675750732,3.4881941878874474
0x001A2C,1.4040000438690186,6.234652482538529
0x001A79,1.4609999656677246,5.797147950047527
0x001A2C,1.508000135421753,7.835189024605479
0x001A79,1.562000036239624,6.700083048731516
0x001A2C,1.6070001125335693,8.230914790733683
0x001A79,1.6619999408721924,6.172310417088034
0x001A2C,1.7049999237060547,6.033777746846136
0x001A79,1.7620000839233398,8.986539932794495
0x001A2C,1.805999994277954,6.745252516619081
0x001A79,1.8630001544952393,4.21351864555368
0x001A2C,1.9079999923706055,7.267567985543268
0x001A79,1.9620001316070557,9.077328147250999
0x001A2C,2.006999969482422,5.214409438815201
0x001A79,2.062000036239624,4.255660864083745
0x001A2C,2.1070001125335693,9.985523116006222
0x001A79,2.1640000343322754,6.679127381796594
0x001A2C,2.2100000381469727,9.694703506768592
0x001A79,2.26200008392334,4.342504747015258
0x001A2C,2.308000087738037,10.189318721857232
0x001A79,2.3630001544952393,8.427037291107283
0x001A2C,2.4079999923706055,8.450366464019645
0x001A79,2.4639999866485596,11.631048788317319
0x001A2C,2.509999990463257,10.082020289572656
0x001A79,2.565999984741211,0.0
0x001A2C,2.6100001335144043,8.450346316805135
0x001A79,2.6640000343322754,0.0
0x001A2C,2.7090001106262207,10.387538263215916
0x001A79,2.7339999675750732,10.34662826530268
0x001A2C,2.809000015258789,10.037183446714554
0x001A79,2.8340001106262207,10.473646807403467
0x001A2C,2.9119999408721924,6.5699936842618065
0x001A79,2.934000015258789,3.3835475305997287
0x001A2C,3.013000011444092,6.700083048731769
0x001A79,3.0329999923706055,3.4177223091433406
0x001A2C,3.1100001335144043,15.908546847795577
0x001A79,3.134000062942505,8.897570800948065
0x001A2C,3.2120001316070557,18.240814562332915
0x001A79,3.2339999675750732,15.431324578433154
0x001A2C,3.312999963760376,24.170116754010426
0x001A79,3.3350000381469727,19.159665914728212
0x001A2C,3.4140000343322754,30.2584863563014
0x001A79,3.436000108718872,15.272363099879714
0x001A2C,3.51200008392334,38.06975683804465
0x001A79,3.5350000858306885,12.696242142919496
0x001A2C,3.614000082015991,37.2705495765743
0x001A79,3.635999917984009,9.937812430493592
0x001A2C,3.7130000591278076,35.47023108179712
0x001A79,3.7360000610351562,8.607884538809168
0x001A2C,3.812999963760376,38.38643529136649
0x001A79,3.8359999656677246,11.165044103016905
0x001A2C,3.9130001068115234,31.341134270972304
0x001A79,3.937999963760376,4.172212632497961
0x001A2C,4.016000032424927,34.0927631193532
0x001A79,4.03600001335144,6.951741178159001
0x001A2C,4.115999937057495,28.065079459226617
0x001A79,4.13700008392334,6.745252516619277
0x001A2C,4.215000152587891,28.348476358280767
0x001A79,4.236999988555908,0.0
0x001A2C,4.315999984741211,28.368731869073788
0x001A79,4.337000131607056,6.812700056392628
0x001A2C,4.414999961853027,27.834563331769445
0x001A79,4.439000129699707,6.679127381796579
0x001A2C,4.516000032424927,34.00813836121492
0x001A79,4.539999961853027,8.897591804410524
0x001A2C,4.615999937057495,41.67531012350488
0x001A79,4.638000011444092,6.905188962488791
0x001A2C,4.716000080108643,45.18146657296412
0x001A79,4.739000082015991,11.631021332314562
0x001A2C,4.818000078201294,42.093250167651455
0x001A79,4.841000080108643,9.951601079611548
0x001A2C,4.919000148773193,40.259352428484206
0x001A79,4.940000057220459,10.579458799516525
0x001A2C,5.01800012588501,33.4078553576596
0x001A79,5.04200005531311,4.172212632497884
0x001A2C,5.117000102996826,29.752481912798302
0x001A79,5.141999959945679,5.913096437644914
0x001A2C,5.2179999351501465,23.953708348418314
0x001A79,5.242000102996826,4.255650717812096
0x001A2C,5.318000078201294,20.64138206542331
0x001A79,5.3429999351501465,2.5555805593354193
0x001A2C,5.419000148773193,14.39823404366446
0x001A79,5.443000078201294,2.581128383138144
0x001A2C,5.519000053405762,20.986772836442558
0x001A79,5.542999982833862,0.0
0x001A2C,5.620000123977661,20.778948671086706
0x001A79,5.644999980926514,2.530521689938628
0x001A2C,5.7209999561309814,23.450346026940004
0x001A79,5.74399995803833,6.3685078705075
0x001A2C,5.819999933242798,23.92405616400429
0x001A79,5.8440001010894775,6.30481231506029
0x001A2C,5.921999931335449,20.730276904703167
0x001A79,5.943000078201294,6.368507870507223
0x001A2C,6.023000001907349,27.313046294673264
0x001A79,6.046000003814697,6.6142861380392945
0x001A2C,6.121000051498413,30.141853638212766
0x001A79,6.144000053405762,8.314897587217631
0x001A2C,6.2209999561309814,31.341208994130888
0x001A79,6.246000051498413,7.988827364013819
0x001A2C,6.322000026702881,38.66598992918679
0x001A79,6.3459999561309814,8.511321728168383
0x001A2C,6.424000024795532,40.4643963156282
0x001A79,6.446000099182129,8.511301435624192
0x001A2C,6.522000074386597,41.431133774927794
0x001A79,6.546000003814697,7.242639785711923
0x001A2C,6.623000144958496,36.850456768024735
0x001A79,6.647000074386597,2.5555745266873
0x001A2C,6.7250001430511475,36.9468392407979
0x001A79,6.748000144958496,5.2673230522277805
0x001A2C,6.824000120162964,34.276523958689204
0x001A79,6.8480000495910645,2.5811345370336287
0x001A2C,6.924999952316284,30.258557783997528
0x001A79,6.947999954223633,2.581134537033373
0x001A2C,7.026000022888184,23.450290670561067
0x001A79,7.04800009727478,0.0
0x001A79,7.115000009536743,5.050072738256781
0x001A2C,7.125,20.506333854860788
0x001A79,7.215000152587891,4.255650717812096
0x001A2C,7.227999925613403,9.854990526392758
0x001A79,7.315999984741211,3.350049432419892
0x001A2C,7.325999975204468,11.694145364134494
0x001A79,7.416000127792358,3.383539463605323
0x001A2C,7.426000118255615,5.913082339744406
0x001A79,7.516000032424927,7.2426397857118765
0x001A2C,7.528000116348267,5.215686372040513
0x001A79,7.618000030517578,3.3172003598710176
0x001A2C,7.628999948501587,5.854555074408925
0x001A79,7.7170000076293945,4.29864423176896
0x001A2C,7.730000019073486,5.267323052227828
0x001A79,7.819999933242798,6.121190182049959
0x001A2C,7.829999923706055,11.46027918547701
0x001A79,7.917999982833862,3.4525944812438736
0x001A2C,7.930000066757202,17.734452389931317
0x001A79,8.019000053405762,6.242392998803217
0x001A2C,8.029000043869019,17.9136180397685
0x001A79,8.11899995803833,6.304827346918561
0x001A2C,8.128000020980835,17.913618039768515
0x001A79,8.22000002861023,7.170918631622619
0x001A2C,8.227999925613403,17.113506443565974
0x001A79,8.321000099182129,3.350041524365758
0x001A2C,8.328999996185303,10.369954922574886
0x001A79,8.420000076293945,2.607204719407536
0x001A2C,8.42900013923645,13.53415785442178
0x001A79,8.521000146865845,5.854541254273015
0x001A2C,8.529000043869019,11.747350957017614
0x001A79,8.621000051498413,9.985546923371189
0x001A2C,8.661999940872192,7.874939775197569
0x001A79,8.720999956130981,10.32453814813362
0x001A2C,8.763000011444092,8.897570800948198
0x001A79,8.822999954223633,9.789742732486522
0x001A2C,8.86300015449524,5.913082339744462
0x001A79,8.92199993133545,14.63158495564514
0x001A2C,8.967999935150146,3.2224298781326453
0x001A79,9.022000074386597,15.431287787340954
0x001A2C,9.062000036239624,7.704920308222205
0x001A79,9.121999979019165,10.473671778546219
0x001A2C,9.167999982833862,11.08240157784123
0x001A79,9.223999977111816,7.100620601987088
0x001A2C,9.266000032424927,9.169947184355077
0x001A79,9.325000047683716,9.937788971508802
0x001A2C,9.365999937057495,10.150642591799555
0x001A79,9.424000024795532,8.230914790733548
0x001A2C,9.466000080108643,17.734452389931388
0x001A79,9.5239999294281,7.242639785711923
0x001A2C,9.567000150680542,17.743875243936216
0x001A79,9.624000072479248,7.242622517937666
0x001A2C,9.666000127792358,21.358471652489705
0x001A79,9.7260000705719,10.268296064634912
0x001A2C,9.736999988555908,29.78158241438975
0x001A79,9.825000047683716,7.315792477822523
0x001A2C,9.835000038146973,18.096396719462593
0x001A79,9.927000045776367,7.100620601986241
0x001A2C,9.934000015258789,6.835444618286908
0x001A79,10.026000022888184,7.315792477822616
0x001A2C,10.036999940872192,6.614286138039474
0x001A79,10.127000093460083,4.213518645554485
0x001A2C,10.134999990463257,6.03376306762173
0x001A79,10.226999998092651,3.383547530599217
0x001A2C,10.236999988555908,3.317200359870563
0x001A79,10.327000141143799,6.304812315060195
0x001A2C,10.335999965667725,5.373738616112251
0x001A79,10.42900013923645,2.5305216899388787
0x001A2C,10.436000108718872,5.913082339744462
0x001A79,10.526999950408936,9.169969493436078
0x001A2C,10.53600001335144,5.320005073552202
0x001A79,10.630000114440918,8.263398113129345
0x001A2C,10.63700008392334,6.242392998803091
0x001A79,10.730999946594238,12.444849211700683
0x001A2C,10.736999988555908,3.3835475305999205
0x001A79,10.82800006866455,10.797575886020908
0x001A2C,10.835999965667725,3.417722309143389
0x001A2C,10.937000036239624,6.700083048731769
0x001A79,11.02999997138977,10.050136435164728
0x001A2C,11.074000120162964,2.469738854824971
0x001A79,11.13100004196167,14.341837263245713
0x001A2C,11.138000011444092,5.286796955536564
0x001A79,11.230999946594238,15.425112219408591
0x001A2C,11.275000095367432,3.106316933317183
0x001A79,11.331000089645386,20.013611343663914
0x001A2C,11.375999927520752,3.3500494324199237
0x001A79,11.433000087738037,20.244173519510404
0x001A2C,11.475000143051147,6.368492533463975
0x001A79,11.532999992370605,23.009126383144885
0x001A2C,11.575000047683716,10.473671778546434
0x001A79,11.631999969482422,12.469304965076518
0x001A2C,11.676000118255615,24.000832843458095
0x001A79,11.73200011253357,9.394803489084799
0x001A2C,11.7739999294281,32.518610877893835
0x001A79,11.832000017166138,6.172310417088248
0x001A2C,11.875999927520752,34.42698167561793
0x001A79,11.934000015258789,8.439114719068353
0x001A2C,11.940000057220459,43.85155596709586
0x001A79,12.033999919891357,10.150642591799187
0x001A2C,12.041000127792358,17.743875243936372
0x001A79,12.134000062942505,10.150618390816481
0x001A2C,12.141000032424927,14.485279571424217
0x001A79,12.233999967575073,10.150642591799699
0x001A2C,12.242000102996826,8.427037291107483
0x001A79,12.33400011062622,17.921300881938773
0x001A2C,12.380000114440918,5.904784842877062
0x001A79,12.437000036239624,19.868647789222745
0x001A2C,12.442000150680542,8.326227634757828
0x001A79,12.535000085830688,14.780875946113786
0x001A2C,12.54200005531311,7.412926276153507
0x001A79,12.634999990463257,15.431324578432706
0x001A2C,12.67799997329712,5.991624024271587
0x001A79,12.73800015449524,9.98412051059624
0x001A2C,12.779000043869019,6.1111883345866005
0x001A79,12.837000131607056,10.138561813174775
0x001A2C,12.844000101089478,3.9709689281002136
0x001A79,12.937999963760376,8.067937921471032
0x001A2C,12.944000005722046,7.24263978571207
0x001A79,13.03600001335144,4.342504747015178
0x001A2C,13.044000148773193,6.304812315060146
0x001A79,13.13700008392334,8.897570800948092
0x001A2C,13.144999980926514,3.350049432419892
0x001A79,13.23800015449524,6.111188334586566
0x001A2C,13.245000123977661,7.242622517937906
0x001A79,13.338000059127808,11.578269690861912
0x001A2C,13.34500002861023,11.387913198629509
0x001A79,13.437999963760376,7.242639785712161
0x001A2C,13.483000040054321,7.589609363415228
0x001A79,13.541000127792358,4.131699056565142
0x001A2C,13.582000017166138,10.579458799515773
0x001A79,13.638999938964844,4.342515311666421
0x001A2C,13.646000146865845,21.528246471469227
0x001A79,13.739000082015991,5.162256766275776
0x001A2C,13.746000051498413,14.769529841878615
0x001A79,13.83899998664856,6.812716299150814
0x001A2C,13.848999977111816,16.424984210654515
0x001A79,13.939000129699707,7.24262251793771
0x001A2C,13.94700002670288,18.287058622263665
0x001A79,14.041000127792358,0.0
0x001A79,14.141999959945679,0.0
0x001A2C,14.148000001907349,13.962714505676827
0x001A2C,14.249000072479248,11.275142951669874
0x001A2C,14.348000049591064,15.587185282422688
0x001A2C,14.447999954223633,13.778118803650916
0x001A2C,14.551000118255615,10.168587485766164
0x001A79,14.605999946594238,3.603661779987396
0x001A2C,14.651000022888184,7.242639785711996
0x001A79,14.704999923706055,17.897233361734955
0x001A2C,14.750999927520752,10.150642591799635
0x001A79,14.805000066757202,16.419215784317576
0x001A2C,14.848999977111816,13.81037792497595
0x001A79,14.906000137329102,14.335284528674077
0x001A2C,14.950000047683716,20.935512151297097
0x001A79,15.00600004196167,6.172310417088107
0x001A2C,15.049999952316284,27.191165193409432
0x001A79,15.108000040054321,6.679127381796694
0x001A2C,15.151999950408936,30.41243496966876
0x001A79,15.207000017166138,2.607204719407536
0x001A2C,15.253000020980835,27.787161469656837
0x001A79,15.306999921798706,5.9130964376448585
0x001A2C,15.351999998092651,25.068458186500536
0x001A79,15.407999992370605,4.2135186455537275
0x001A2C,15.453999996185303,24.33114542254972
0x001A79,15.509999990463257,8.344425264996074
0x001A2C,15.55299997329712,17.286357655947114
0x001A79,15.608000040054321,9.169947184355484
0x001A2C,15.654000043869019,13.400166097463538
0x001A79,15.710999965667725,8.263417240789797
0x001A2C,15.755000114440918,10.050124573097781
0x001A79,15.809999942779541,6.881526643530088
0x001A2C,15.852999925613403,8.685030623332791
0x001A79,15.910000085830688,6.76707892721039
