$PEKIO,COORD,166,0x001A79,2.62,-3.18,1.21,,1726450200.264
$PEKIO,COORD,063,0x001A2C,2.72,-3.00,1.12,,1726450200.306
$PEKIO,COORD,167,0x001A79,2.56,-3.15,1.22,,1726450200.366
$PEKIO,COORD,064,0x001A2C,2.66,-3.00,1.13,,1726450200.405
$PEKIO,COORD,168,0x001A79,2.50,-3.13,1.23,,1726450200.465
$PEKIO,COORD,065,0x001A2C,2.62,-2.99,1.14,,1726450200.510
$PEKIO,COORD,169,0x001A79,2.45,-3.13,1.24,,1726450200.566
$PEKIO,COORD,066,0x001A2C,2.58,-2.99,1.16,,1726450200.614
$PEKIO,COORD,170,0x001A79,2.39,-3.14,1.26,,1726450200.666
$PEKIO,COORD,067,0x001A2C,2.55,-2.99,1.17,,1726450200.709
$PEKIO,COORD,171,0x001A79,2.34,-3.17,1.27,Math: Not enough data.,1726450200.766
$PEKIO,COORD,068,0x001A2C,2.50,-3.00,1.19,,1726450200.809
$PEKIO,COORD,172,0x001A79,2.29,-3.20,1.28,,1726450200.867
$PEKIO,COORD,069,0x001A2C,2.46,-3.03,1.20,,1726450200.909
$PEKIO,COORD,173,0x001A79,2.23,-3.23,1.28,,1726450200.969
$PEKIO,COORD,070,0x001A2C,2.40,-3.07,1.22,,1726450200.990
$PEKIO,COORD,174,0x001A79,2.17,-3.25,1.27,,1726450201.069
$PEKIO,COORD,071,0x001A2C,2.34,-3.13,1.23,,1726450201.090
$PEKIO,COORD,175,0x001A79,2.09,-3.28,1.27,,1726450201.168
$PEKIO,COORD,072,0x001A2C,2.29,-3.18,1.23,,1726450201.190
$PEKIO,COORD,176,0x001A79,2.02,-3.30,1.26,,1726450201.270
$PEKIO,COORD,073,0x001A2C,2.23,-3.22,1.23,,1726450201.290
$PEKIO,COORD,177,0x001A79,1.96,-3.33,1.26,,1726450201.369
$PEKIO,COORD,074,0x001A2C,2.15,-3.25,1.21,,1726450201.390
$PEKIO,COORD,178,0x001A79,1.90,-3.36,1.26,,1726450201.469
$PEKIO,COORD,075,0x001A2C,2.06,-3.29,1.20,,1726450201.490
$PEKIO,COORD,179,0x001A79,1.85,-3.39,1.26,,1726450201.571
$PEKIO,COORD,076,0x001A2C,1.97,-3.33,1.19,,1726450201.592
$PEKIO,COORD,180,0x001A79,1.81,-3.44,1.26,,1726450201.670
$PEKIO,COORD,077,0x001A2C,1.90,-3.37,1.17,,1726450201.691
$PEKIO,COORD,181,0x001A79,1.77,-3.48,1.28,,1726450201.773
$PEKIO,COORD,078,0x001A2C,1.84,-3.40,1.16,,1726450201.791
$PEKIO,COORD,182,0x001A79,1.74,-3.53,1.29,,1726450201.870
$PEKIO,COORD,079,0x001A2C,1.80,-3.44,1.15,Math: Not enough data.,1726450201.917
$PEKIO,COORD,183,0x001A79,1.71,-3.58,1.30,,1726450201.971
$PEKIO,COORD,080,0x001A2C,1.75,-3.49,1.15,,1726450202.014
$PEKIO,COORD,184,0x001A79,1.69,-3.66,1.29,,1726450202.071
$PEKIO,COORD,081,0x001A2C,1.69,-3.57,1.16,,1726450202.114
$PEKIO,COORD,185,0x001A79,1.67,-3.74,1.29,,1726450202.172
$PEKIO,COORD,082,0x001A2C,1.62,-3.67,1.17,,1726450202.194
$PEKIO,COORD,186,0x001A79,1.66,-3.83,1.28,,1726450202.272
